Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-06-12,46.63496780395508,47.062436698954635,46.44284608763218,46.577330189733125,73012800
2019-06-13,46.62534713745117,47.259346065365875,46.49326692846491,46.757431010853395,86698400
2019-06-14,46.28673553466797,46.49086182041793,45.700766122555855,46.00095507020215,75046000
2019-06-17,46.56290817260742,46.81987167221263,46.14984788508107,46.32515720549366,58676400
2019-06-18,47.65800476074219,48.09988208792506,46.87991722035853,47.081643348278995,106204000
2019-06-19,47.51871871948242,48.001424996498194,47.3842346282757,47.953391822995805,84496800
2019-06-20,47.90056610107422,48.17673855068916,47.55714793558098,48.11910093611504,86056000
2019-06-21,47.737247467041016,48.23436212898712,47.585951063072045,47.74205151629512,191202400
2019-06-24,47.68921661376953,48.06865587692064,47.59075376114348,47.67960851553412,72881600
2019-06-25,46.96636199951172,47.852516661791036,46.89911630648535,47.65319076826102,84281200
2019-06-26,47.98221969604492,48.2680002651653,47.393849876076786,47.494712959692706,104270000
2019-06-27,47.96778869628906,48.407265710065644,47.926963443347915,48.09986888810405,83598800
2019-06-28,47.530731201171875,47.91017058589295,47.321800802809236,47.71324481754707,124442400
2019-07-01,48.4024772644043,49.10852241038683,48.186338976057606,48.79152105324501,109012000
2019-07-02,48.685855865478516,48.7819185522488,48.35684986628025,48.36885816017863,67740800
2019-07-03,49.08930969238281,49.096513935526076,48.67624931822451,48.81793765259761,45448000
2019-07-05,49.04608154296875,49.25021154119225,48.726679987747495,48.834750965875664,69062000
2019-07-08,48.035037994384766,48.366444116802036,47.648394464551245,48.22475580612427,101354400
2019-07-09,48.32802963256836,48.39286781929582,47.744460301105185,47.8381191241281,82312000
2019-07-10,48.805931091308594,48.9260067005133,48.40487899629488,48.474524901707014,71588400
2019-07-11,48.45050048828125,49.0844994559007,48.44089605343959,48.825135742181445,80767200
2019-07-12,48.822731018066406,48.990836095314215,48.55856327923709,48.61860106856959,70380800
2019-07-15,49.281429290771484,49.43992629757832,48.99084472686203,49.012457455369805,67789600
2019-07-16,49.110931396484375,49.497575061634855,48.87078014271184,49.132544129863746,67467200
2019-07-17,48.83475112915039,49.2526118988206,48.81553859218374,49.00285624708764,56430000
2019-07-18,49.38949966430664,49.44233322466151,48.918801671440576,48.99084776868964,74162400
2019-07-19,48.6522216796875,49.59121357650386,48.59698793999707,49.42070464387364,83717200
2019-07-22,49.76412582397461,49.76652601648886,48.89717995224468,48.90678438671772,89111600
2019-07-23,50.15316390991211,50.16997624887019,49.78092890474625,50.06190896721962,73420800
2019-07-24,50.11235046386719,50.22762201382964,49.75212366387008,49.87219926386912,59966400
2019-07-25,49.716094970703125,50.24923084765101,49.64644908110747,50.16517647452962,55638400
2019-07-26,49.889015197753906,50.366913774922196,49.74492300161684,49.82657353603335,70475600
2019-07-29,50.354896545410156,50.58544328543427,50.05711143404849,50.06191548357835,86693600
2019-07-30,50.138763427734375,50.470173231130325,49.78574089744291,50.133959378063295,135742800
2019-07-31,51.16181182861328,53.16227183444902,50.74395107119599,51.97352408567287,277125600
2019-08-01,50.05470657348633,52.36015926983902,49.64885417454468,51.368333765734086,216071600
2019-08-02,48.995643615722656,49.574405160935726,48.42168245561687,49.35827056979247,163448400
2019-08-05,46.43083190917969,47.706034188848406,46.248318317231906,47.54753718255376,209572000
2019-08-06,47.309783935546875,47.56674746508109,46.59893480823304,47.1440790298721,143299200
2019-08-07,47.7996826171875,47.92456223948272,46.54609700292869,46.927936446644935,133457600
2019-08-08,48.853965759277344,48.877982349420265,47.8837563468285,48.078278267967754,108038000
2019-08-09,48.45137405395508,48.87805397548841,48.04156299326549,48.52610318105961,98478800
2019-08-12,48.32843017578125,48.70690179869115,48.00781514188459,48.121115329740505,89927600
2019-08-13,50.375064849853516,51.139236082096,48.32843339655676,48.458609810927285,188874000
2019-08-14,48.875648498535156,49.76517383656183,48.83707743689404,48.97448546461343,146189600
2019-08-15,48.632179260253906,49.451794151476854,48.133175768034526,49.04680900852128,108909600
2019-08-16,49.779632568359375,49.9387354245026,49.13840252027078,49.24447109103293,110481600
2019-08-19,50.70773696899414,51.281465917613836,50.63059484038089,50.77282150188003,97654400
2019-08-20,50.710147857666016,51.43092947115553,50.700506930459206,50.83550198139012,107537200
2019-08-21,51.259765625,51.50323854567133,51.0090610903322,51.3441393594104,86141600
2019-08-22,51.216373443603516,51.69367833578943,50.80415307421211,51.392348839501096,89014800
2019-08-23,48.849124908447266,51.11753413497635,48.45378077463354,50.48594503853439,187272000
2019-08-26,49.7772331237793,49.945976938742,49.43251020046901,49.625361851143225,104174400
2019-08-27,49.21555709838867,50.273826405538145,49.063685817402416,50.10749189366548,103493200
2019-08-28,49.54581069946289,49.59161338058128,49.01306210348635,49.20109145245917,63755200
2019-08-29,50.38471221923828,50.45944504062783,49.81821484810171,50.26177108180153,83962000
2019-08-30,50.31962585449219,50.73184262161653,49.94838578668579,50.66193578404583,84573600
2019-09-03,49.586788177490234,49.89534933100552,49.23001503342677,49.762763598243694,80092000
2019-09-04,50.4281120300293,50.49801887906792,49.977324123510904,50.23526034951121,76752400
2019-09-05,51.4140510559082,51.58038555025463,50.987367398020275,51.10548990171216,95654800
2019-09-06,51.40923309326172,51.68886781233936,51.228435354290056,51.599675438181954,77449200
2019-09-09,51.62860107421875,52.17581658536241,50.8813059720828,51.79011327705141,109237600
2019-09-10,52.23848342895508,52.25776895911056,51.0355783720099,51.55386366096022,127111600
2019-09-11,53.89940643310547,53.92833656476116,52.48677366881011,52.56873808377308,177158400
2019-09-12,53.778892517089844,54.58163496853874,53.723448903688286,54.19111300558401,128906800
2019-09-13,52.732669830322266,53.22443802421354,52.31563077428485,53.03399937220982,159053200
2019-09-16,53.009891510009766,53.065338794092476,52.44580349069043,52.48678386696517,84632400
2019-09-17,53.20273971557617,53.23166985098413,52.821858758031574,53.02435499253173,73274800
2019-09-18,53.70175552368164,53.72104105894379,52.89901305030091,53.28953502392515,101360000
2019-09-19,53.26542282104492,53.94039806160679,53.12319247975443,53.518536697086034,88242400
2019-09-20,52.486785888671875,53.65112372417019,52.424110665779736,53.366670391422076,221652400
2019-09-23,52.72543716430664,52.99542725138611,52.467497315991096,52.78088076897352,76662000
2019-09-24,52.4747314453125,53.63425064474858,52.356612615724195,53.28229611150563,124763200
2019-09-25,53.28229522705078,53.3955954303575,52.344557829154596,52.68445843907475,87613600
2019-09-26,53.00748062133789,53.260598164531714,52.75195376608397,53.03399776735513,75334000
2019-09-27,52.749549865722656,53.26542593161466,52.37830978339494,53.16417596127844,101408000
2019-09-30,53.991024017333984,54.13807298560909,53.22443972553184,53.25095687319913,103909600
2019-10-01,54.14048385620117,55.015546076070336,54.046469180554524,54.25619705571964,139223200
2019-10-02,52.78329849243164,53.89701137983922,52.534999548530294,53.77165725173804,138449200
2019-10-03,53.23167037963867,53.26541913933405,51.86001779212852,52.65552479613937,114426000
2019-10-04,54.723854064941406,54.839567257316276,53.97173670620037,54.39359806442688,138478800
2019-10-07,54.73590087890625,55.42775223954401,54.44180299021355,54.54546225180458,122306000
2019-10-08,54.09468078613281,54.976974614844835,54.077808243619614,54.43699440099302,111820000
2019-10-09,54.728675842285156,54.91188287761169,54.39359754238613,54.728675842285156,74770400
2019-10-10,55.466331481933594,55.55070522641308,54.79376555162797,54.945633142016156,113013600
2019-10-11,56.941646575927734,57.28636583098088,56.00149613077123,56.15577672015505,166795600
2019-10-14,56.859676361083984,57.40448251068551,56.570400745177686,56.62584434929446,96427600
2019-10-15,56.72709655761719,57.28877159224677,56.62102796930183,56.98503273525756,87360000
2019-10-16,56.498077392578125,56.707805235639654,56.21603340881136,56.25701378132393,73903200
2019-10-17,56.71745300292969,56.92717719294954,56.29318232014836,56.671650322732425,67585200
2019-10-18,56.98984909057617,57.27189307370534,56.478791734602176,56.55111155348271,97433600
2019-10-21,57.97821044921875,58.09392363627501,57.2092205842307,57.257432573001324,87247200
2019-10-22,57.84563446044922,58.3856146765989,57.763670024778484,58.134910101720735,82293600
2019-10-23,58.62184524536133,58.63631215135406,58.149362643081595,58.36149979091092,75828800
2019-10-24,58.718284606933594,59.012382555695986,58.29160091432924,58.94247203697049,69275200
2019-10-25,59.44147491455078,59.47763299050586,58.54954015037821,58.61703767772061,73477200
2019-10-28,60.036903381347656,60.08511537617219,59.47522462971029,59.64396845076586,96572800
2019-10-29,58.648372650146484,60.20564541734881,58.474810209592064,60.01761606827048,142839600
2019-10-30,58.64113998413086,59.13291187162971,58.14696246276344,59.002735445622676,124522000
2019-10-31,59.96699142456055,60.06582840250185,57.194759487710684,59.60057733000732,139162000
2019-11-01,61.66890335083008,61.695416820540515,60.063418594376806,60.15502027808922,151125200
2019-11-04,62.07388687133789,62.15826061609093,61.56283313513562,62.03290281588239,103272000
2019-11-05,61.98469924926758,62.24022613693802,61.789438275796364,61.96541003698359,79897600
2019-11-06,62.01120376586914,62.07146967136596,61.560415969821406,61.89790356926801,75864400
2019-11-07,62.72688293457031,62.94933051661164,62.407721899853236,62.56004909273018,94940400
2019-11-08,62.8985710144043,62.97110427509854,62.10308848788708,62.54797637059694,69986400
2019-11-11,63.396663665771484,63.46194361198176,62.448853744820155,62.45368683680249,81821200
2019-11-12,63.338619232177734,63.53930688725742,63.087165672731985,63.23948552212569,87388800
2019-11-13,63.945518493652344,64.02047200264977,63.123442751290504,63.137949406014755,102734400
2019-11-14,63.503047943115234,64.04464937211314,63.37248067763679,63.77142842234564,89182800
2019-11-15,64.25740814208984,64.26224123270798,63.59249293326446,63.75448632476118,100206400
2019-11-18,64.58141326904297,64.66119986099258,63.88748464115896,64.26708523515212,86703200
2019-11-19,64.38558197021484,64.79903644265603,64.1679747414967,64.77485622196126,76167200
2019-11-20,63.63601303100586,64.33477463328865,62.96142426063342,64.20421477742119,106234400
2019-11-21,63.350704193115234,63.83427887982117,63.150016566024355,63.75690515904483,121395200
2019-11-22,63.29509353637695,63.633594357835975,63.06781283223349,63.49094070374841,65325200
2019-11-25,64.40489959716797,64.42182648371684,63.47401676092239,63.5199569508323,84020400
2019-11-26,63.90199661254883,64.59592529818575,63.46919508288151,64.5427317728704,105207600
2019-11-27,64.76033020019531,64.79418397479826,64.14860843125285,64.2138883667176,65235600
2019-11-29,64.61766052246094,64.79900101036307,64.29124616848443,64.46050024203176,46617600
2019-12-02,63.87055206298828,64.85946151337887,63.69888509763705,64.62250723621042,94487200
2019-12-03,62.731727600097656,62.75106734042124,61.96767872894719,62.45608649383001,114430400
2019-12-04,63.285430908203125,63.66503889226872,63.029136857770936,63.123437484376666,67181600
2019-12-05,64.2138900756836,64.28885095304722,63.52480193558771,63.781095971846014,74424400
2019-12-06,65.45427703857422,65.52439746353836,64.62978096732634,64.67330831520212,106075600
2019-12-09,64.5378646850586,65.47599314290383,64.05186988607859,65.28256626842823,128042400
2019-12-10,64.91510009765625,65.29954127467309,64.28161075252993,64.94411341233409,90420400
2019-12-11,65.46875,65.54854394773184,64.91989543978755,64.99484891870932,78756800
2019-12-12,65.63558959960938,65.90155715077746,64.63459384364013,64.74581395457803,137310400
2019-12-13,66.52779388427734,66.56406051429938,65.50745087998871,65.63559789190995,133587600
2019-12-16,67.66658782958984,67.89145561845201,66.9702466285164,66.9750797179899,128186000
2019-12-17,67.79959106445312,68.12841831556894,67.41030959763874,67.59649057780555,114158400
2019-12-18,67.63760375976562,68.15986542029901,67.48769675492808,67.65211041321663,116028400
2019-12-19,67.70529174804688,67.98576596222193,67.4465848888958,67.57956498118126,98369200
2019-12-20,67.5650634765625,68.34119887066039,67.35228940968788,68.23965230704795,275978000
2019-12-23,68.66761016845703,68.72805700839405,67.78992087196913,67.82860773498058,98572000
2019-12-24,68.73289489746094,68.88280926913254,68.40648784202634,68.83444884230103,48478800
2019-12-26,70.09657287597656,70.11349976170649,68.83686282423325,68.86587612619056,93121200
2019-12-27,70.06998443603516,71.07824112439688,69.66378338150392,70.38914556978074,146266000
2019-12-30,70.48583984375,70.76873426674085,68.96258261499115,69.98775853383768,144114400
2019-12-31,71.00086212158203,71.00811544777629,70.00227906916965,70.10141277966798,100805600
2020-01-02,72.620849609375,72.68129646149221,71.37322569622376,71.6270995236096,135480400
2020-01-03,71.91481018066406,72.67643886208242,71.6899497146884,71.84711001739942,146322800
2020-01-06,72.48785400390625,72.52654087038833,70.78325591626742,71.03471685901826,118387200
2020-01-07,72.14692687988281,72.753808076937,71.92689951821663,72.49751409054869,108872000
2020-01-08,73.30750274658203,73.60973691556963,71.84952541053639,71.84952541053639,132079200
2020-01-09,74.86460876464844,75.05803566834844,74.03528003135865,74.28673353041597,170108400
2020-01-10,75.03386688232422,75.59965578823589,74.5309524288927,75.09915419080262,140644800
2020-01-13,76.63693237304688,76.66353282405201,75.23214816687168,75.35062901064134,121532000
2020-01-14,75.60208129882812,76.78442520845898,75.47877474428456,76.5740713542954,161954400
2020-01-15,75.27806091308594,76.28389701753257,74.84525955808967,75.40137480354196,121923600
2020-01-16,76.2210464477539,76.33227394816954,75.45941772509225,75.82209877195635,108829200
2020-01-17,77.06487274169922,77.06728559726437,76.16300341004458,76.47007064045414,137816400
2020-01-21,76.54264068603516,77.13501540190998,76.40482009407555,76.6925476967564,110843200
2020-01-22,76.81584930419922,77.36953706088629,76.7215486894379,77.02861598860008,101832400
2020-01-23,77.185791015625,77.26557760751265,76.32018802900329,76.86905012564355,104472000
2020-01-24,76.96332550048828,78.17709525774193,76.77231144105775,77.43239351756245,146537600
2020-01-27,74.7002182006836,75.38205304274135,73.71614173787451,74.96859866575934,161940000
2020-01-28,76.81343078613281,76.98509775416542,75.48360024038988,75.58273394834251,162234000
2020-01-29,78.42132568359375,79.2700018323593,77.70563703421264,78.44792613497704,216229200
2020-01-30,78.30766296386719,78.36085647268922,77.06971298993307,77.50251438540494,126743200
2020-01-31,74.8355941772461,78.01992898157778,74.5406133579911,77.59680118060827,199588400
2020-02-03,74.63008880615234,75.79791852993898,73.07297758859362,73.57589206005755,173788400
2020-02-04,77.0938949584961,77.28490902345662,75.83176474651968,76.2379657074683,136616400
2020-02-05,77.72254943847656,78.52286500581071,77.11808104147103,78.22304366333603,118826800
2020-02-06,78.63166809082031,78.63408832571153,77.43482504328904,77.99335327455661,105425600
2020-02-07,77.56285095214844,78.3796069749616,77.07085803475874,78.12997524636046,117684000
2020-02-10,77.9312515258789,77.9312515258789,76.06507446922856,76.1450504217699,109348800
2020-02-11,77.4610824584961,78.50081438451934,77.24295879333263,78.42810896155788,94323200
2020-02-12,79.30059051513672,79.30543507665523,77.91185812540034,77.91185812540034,113730400
2020-02-13,78.73589324951172,79.06308239609403,78.36750683488538,78.57108938477977,94747600
2020-02-14,78.75525665283203,79.00488833514737,78.2462967714903,78.70435548730526,80113600
2020-02-18,77.31322479248047,77.49499569716498,76.24925554684746,76.43102645153198,152531200
2020-02-19,78.43292999267578,78.66317609010646,77.5555836361956,77.5555836361956,93984000
2020-02-20,77.62828826904297,78.68256095291854,77.12175425598554,78.19299399872004,100566000
2020-02-21,75.87115478515625,77.6646332059399,75.25313681331546,77.22110816106802,129554000
2020-02-24,72.26725769042969,73.72142482703582,70.09812948275813,72.04428953806494,222195200
2020-02-25,69.81941986083984,73.32154259168735,69.34681990026353,72.93861510277681,230673600
2020-02-26,70.927001953125,72.19455366055257,69.43648208910632,69.4437526290761,198054800
2020-02-27,66.29061889648438,69.31528870252646,66.15489724457306,68.12772055016481,320605600
2020-02-28,66.25186157226562,67.4757902084099,62.134146685522694,62.34985172812334,426510000
2020-03-02,72.41996002197266,73.05737125328037,67.30856246455294,68.41372910419624,341397200
2020-03-03,70.11994934082031,73.67781024463216,69.26683312015966,73.59783429708392,319475600
2020-03-04,73.37242126464844,73.53238053099778,71.04333387511636,71.8455487891952,219178400
2020-03-05,70.99246215820312,72.59931106799904,70.62649429588396,71.6225955049724,187572800
2020-03-06,70.04966735839844,70.48349603940056,68.15925268654892,68.34586817457833,226176800
2020-03-09,64.50929260253906,67.39823435621751,63.741004240036446,63.92277516467533,286744800
2020-03-10,69.15534210205078,69.42194089429611,65.28483354397228,67.1679847520732,285290000
2020-03-11,66.75354766845703,68.15682117418298,65.88831635585085,67.22858097514904,255598800
2020-03-12,60.16131591796875,65.43751995097615,60.105573880896614,62.02992228152743,418474000
2020-03-13,67.36914825439453,67.84175558934598,61.30526952735632,64.19906676832508,370732000
2020-03-16,58.70230484008789,62.79093319087167,58.1666849886367,58.63928856454173,322423600
2020-03-17,61.283451080322266,62.434663042742706,57.77890662120889,59.98681722549025,324056000
2020-03-18,59.78323745727539,60.59030070646208,57.46868723066085,58.11094663703243,300233600
2020-03-19,59.32517623901367,61.27860698512917,58.79925286107015,59.95773914025238,271857200
2020-03-20,55.558876037597656,61.03381398975225,55.25834685495158,59.90683232843295,401693200
2020-03-23,54.37858581542969,55.37953883867535,51.52841919602518,55.277747569925765,336752800
2020-03-24,59.834129333496094,60.030441297697976,56.78522524370463,57.28448868306697,287531200
2020-03-25,59.5045280456543,62.58978535507417,59.20884706003286,60.77207619664994,303602000
2020-03-26,62.63582992553711,62.69399424747682,59.70810614809417,59.74688482814629,252087200
2020-03-27,60.042572021484375,62.012966292537286,59.87534218227991,61.256800443757655,204216800
2020-03-30,61.75606155395508,61.92813964643738,60.444886473049856,60.76965331673908,167976400
2020-03-31,61.63002395629883,63.6173849288287,61.075018471181984,61.94752021431129,197002000
2020-04-01,58.38725280761719,60.28009368158961,57.95585005495349,59.742051381410946,176218400
2020-04-02,59.36152648925781,59.41484624870322,57.41536636391571,58.2490894772747,165934000
2020-04-03,58.5084114074707,59.548139207946036,57.917049556216,58.845293288552625,129880000
2020-04-06,63.6125373840332,63.767644688716175,60.4400305164741,60.808416836837694,201820400
2020-04-07,62.875755310058594,65.84953154055276,62.77154178413321,65.6314005748614,202887200
2020-04-08,64.48503875732422,64.80010532216062,63.312011573340016,63.67797191329824,168895200
2020-04-09,64.95037078857422,65.45448618898067,64.15300782522117,65.12245255308986,161834800
2020-04-13,66.2251968383789,66.33426233514128,64.42687350884506,65.02793193786948,131022800
2020-04-14,69.56978607177734,69.86062249775517,67.38853506577631,67.8611424089209,194994800
